TR:MCF7:CellLine,TR:EGF,TR:FGF1,TR:HGF,TR:IGF1,TR:INSULIN,TR:NRG1,TR:SERUM,TR:AKT_pT308i,TR:MEK1_pS217_S221i,DV:4EBP1_pS65,DV:AKT_pS473,DV:AKT_pT308,DV:BAD_pS112,DV:c-JUN_pS73,DV:c-Met_pY1235,DV:c-Raf_pS338,DV:EGFR_pY992,DV:ER-alpha_pS118,DV:GSK3-alpha-beta_pS21_S9,DV:GSK3-alpha-beta_pS9,DV:HER2_pY1248,DV:JNK_pT183_pT185,DV:MAPK_pT202_Y204,DV:MEK1_pS217_S221,DV:mTOR_pS2448,DV:p70S6K_pT389,DV:p90RSK_pT359_S363,DV:PKC-alpha_pS657,DV:Rb_pS807_S811,DV:Src_pY416,DV:STAT3_pY705,DA:4EBP1_pS65,DA:AKT_pS473,DA:AKT_pT308,DA:BAD_pS112,DA:c-JUN_pS73,DA:c-Met_pY1235,DA:c-Raf_pS338,DA:EGFR_pY992,DA:ER-alpha_pS118,DA:GSK3-alpha-beta_pS21_S9,DA:GSK3-alpha-beta_pS9,DA:HER2_pY1248,DA:JNK_pT183_pT185,DA:MAPK_pT202_Y204,DA:MEK1_pS217_S221,DA:mTOR_pS2448,DA:p70S6K_pT389,DA:p90RSK_pT359_S363,DA:PKC-alpha_pS657,DA:Rb_pS807_S811,DA:Src_pY416,DA:STAT3_pY705
1,0,0,0,1,0,0,0,0,0,0.748227296,0.0957754899,0.0946017939,0.772253363,0.6088641301,0.8346731519,0.3766262909,0.5289246453,0.5387391539,0.8415303559,0.8509205284,0.7522377226,0.4353590541,0.3682711022,0.2143885235,0.7999676688,0.7159026835,0.6066946646,0.7060641517,0.6492646491,0.7271830525,0.9295458289,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120
1,1,0,0,0,0,0,0,0,1,0.615488318,0.109841195,0.1323158892,0.4358277832,0.6285924604,0.8587488041,0.398175703,0.6000222778,0.5950062837,0.5485163017,0.5577569629,0.7547334641,0.5031922565,0.0919799301,0.1775081464,0.6348296822,0.1950494283,0.6190793802,0.6936996684,0.5180450884,0.6176987687,0.8504244328,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120
1,0,0,0,1,0,0,0,0,1,0.7099822193,0.826334928,0.836829072,0.6865848456,0.5845647016,0.9148939473,0.4653936765,0.4423007665,0.5914141004,0.7996121952,0.7576682077,0.7546030488,0.4794942285,0.0705552225,0.1635335652,0.7952638021,0.5322816013,0.5532156335,0.7860740455,0.6478480568,0.7259969376,0.8374605777,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120
1,0,1,0,0,0,0,0,0,0,0.6468931086,0.0182034876,0.045407346,0.5957290391,0.656804056,0.8395587963,0.3601022322,0.4468882008,0.6151817192,0.649677681,0.6570252306,0.7658658916,0.4949900246,0.5684524811,0.3321125153,0.647177646,0.2944476362,0.6582983994,0.7091244938,0.5758415954,0.6950526415,0.9774656623,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120
1,0,0,0,0,0,1,0,0,0,0.7830463114,0.1160413731,0.1226821206,0.8022801912,0.6477841902,0.8193026374,0.4094176577,0.5117054434,0.5348106791,0.8574591053,0.8583402767,0.7354181586,0.5119385042,0.4682250872,0.2726250413,0.7868691574,0.8451820998,0.6144989932,0.7349460315,0.6165515062,0.7424616453,0.9682235495,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120
1,0,1,0,0,0,0,0,0,1,0.7597654698,0.6951583552,0.7660397194,0.781688826,0.9256436822,0.8735638129,0.6812294476,0.5641733216,0.5078922036,0.8578657562,0.8387144013,0.7821601387,0.5188308691,0.2676598126,0.770369023,0.6997041891,0.7923405749,0.6225142276,0.6949268032,0.6777780153,0.7343898719,0.9621828379,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120
1,0,0,0,0,0,1,0,0,1,0.7248922323,0.7152025904,0.6939932712,0.7206052909,0.6364910157,0.8416623756,0.5775385162,0.5466393201,0.5534499923,0.788874806,0.8022749734,0.764699681,0.4980616166,0.0854740645,0.2669728895,0.9106966452,0.5449109837,0.5601765034,0.7831487078,0.5400748497,0.7071567918,0.9052652085,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120
1,1,0,0,0,0,0,0,0,0,0.6912964407,0.0138884157,0.0429937637,0.593400797,0.6958393017,0.8022273493,0.4052518879,0.5336094468,0.5979651352,0.6260135245,0.6013337831,0.6816715169,0.4729113372,0.3940279272,0.2528398704,0.7166296786,0.2689828105,0.6130086391,0.7783215788,0.6441271511,0.6143801637,0.8048483327,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120
1,0,0,0,1,0,0,0,0,0,0.6993728127,0.09401017,0.0951920776,0.7800129498,0.6499321078,0.8407415619,0.4650099462,0.4969822768,0.5677840921,0.7879271115,0.8435864236,0.7075610638,0.4663926903,0.3544409548,0.2386453567,0.8916092031,0.6994212198,0.586574893,0.8145172718,0.636470848,0.7477469658,0.8033624537,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120
1,0,1,0,0,0,0,0,0,0,0.7402236813,0.0330211305,0.0781170034,0.8404642563,0.814106948,0.8180529285,0.4938151811,0.4900783039,0.527033276,0.819088642,0.8375671626,0.7006932007,0.4455139918,0.6498700872,0.4011390402,0.7836976203,0.6983035258,0.750409405,0.7515811812,0.8662185926,0.7593843787,0.9253018222,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120
1,0,0,0,0,0,1,0,0,0,0.792588354,0.1156176796,0.1243610895,0.853417366,0.6668183798,0.810200943,0.3870174157,0.5262571873,0.5489818591,0.9058351483,0.8861109894,0.7316848345,0.4237507488,0.4063024361,0.2562565336,0.8304338248,0.8372321507,0.61387815,0.7471492136,0.6829002772,0.7324467048,0.8972332222,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120
1,0,0,0,0,1,0,0,1,0,0.83842493,0.4089948773,0.5056135098,0.6341262947,0.587999355,0.8061894866,0.5780491947,0.5694770992,0.6726431166,0.7512778174,0.8184509597,0.5825161453,0.4395691496,0.3552472966,0.216430666,0.8576216436,0.3273109519,0.5876645487,0.8554123205,0.6631006254,0.7761162138,0.8703125642,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120
1,1,0,0,0,0,0,0,1,0,0.7260773274,0.1195028813,0.1618018578,0.525812483,0.6252930093,0.7936786965,0.5738493281,0.5278672597,0.6852997129,0.5755210767,0.6241872243,0.6457343834,0.4474196536,0.387827733,0.229337974,0.8477679021,0.163637734,0.5988523984,0.7821657729,0.6674297151,0.7857712717,0.8035751772,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120
1,0,0,0,0,1,0,0,0,0,0.9102211404,0.0540078237,0.069400772,0.7977679113,0.6574980695,0.811461469,0.490174729,0.4761026123,0.6068625035,0.7041636481,0.7374256727,0.5912474428,0.4092985985,0.3307925219,0.1968276067,0.7306451883,0.487016379,0.5827611042,0.7257794923,0.6510827089,0.6546101909,0.8612449651,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120
1,1,0,0,0,0,0,0,0,0,0.8088048857,0.0180813484,0.0483789733,0.5658496169,0.6648141443,0.8104474168,0.5506348061,0.5064469291,0.6650251312,0.6183948074,0.7015025345,0.5912040078,0.4565676985,0.3616405729,0.2024161458,0.728352602,0.2581397792,0.6248070249,0.73122061,0.7210789489,0.7764757422,0.8082220365,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120
1,0,0,0,1,0,0,0,1,0,0.8455326791,0.6850812767,0.8749083135,0.722999277,0.6500647497,0.850417126,0.7424927976,0.5383823698,0.6568201543,0.7713099295,0.8243187905,0.5946392631,0.3951817832,0.3355043352,0.2318279694,0.8094408412,0.4908526834,0.6492009409,0.8490950211,0.6371570104,0.8439310972,0.8433189874,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120
1,0,1,0,0,0,0,0,1,0,0.8521661312,0.2999050125,0.3640599355,0.8032899008,0.8350421335,0.8279246201,0.9518430251,0.6151311053,0.5839634165,0.7953996199,0.8072391411,0.5783978748,0.4092759912,0.6683326706,0.467707744,0.8158057161,0.5997450248,0.8543697947,0.8290467088,0.8593718059,0.7374108209,0.9610000715,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120
1,0,0,0,1,0,0,0,0,0,0.8636581243,0.1386068116,0.1423376559,0.804018346,0.6263869063,0.8376053368,0.6660868563,0.5558916698,0.6146365803,0.9178506065,0.9718396953,0.6008767145,0.4001676414,0.3249251053,0.218301688,0.8682580432,0.618607347,0.6302817189,0.8659145849,0.7603622389,0.7001422863,0.8624517091,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120
1,0,1,0,0,0,0,0,0,0,0.8809314076,0.0580120458,0.092282928,0.7824803491,0.8594788818,0.8156152981,0.8791478106,0.5452511933,0.5943697612,0.9279461726,0.885654232,0.6432280851,0.4371900754,0.6858545063,0.3930975717,0.8699195128,0.6550469571,0.8233245685,0.867054772,1,0.7582036468,0.9061921906,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120
1,0,0,1,0,0,0,0,0,0,0.7892746145,0.0367820764,0.0700875744,0.7652702355,0.6909146429,0.8304306415,0.4647040011,0.4375908793,0.518159888,0.6703594218,0.669450931,0.8076867633,0.4732386716,0.6638719899,0.4097457814,0.5293611616,0.511574677,0.659656724,0.644204735,0.5956594303,0.674076625,0.7810620923,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120
1,0,0,0,0,0,0,1,0,0,0.8086035772,0.0242755568,0.051773428,0.9142997123,0.9005136074,0.838813901,0.5348823272,0.500483551,0.4236197575,0.6685559105,0.7185205407,0.7678725849,0.5046215123,0.301221653,0.2111679009,0.6660109555,0.6231650138,0.6022223334,0.7603954553,0.5855726811,0.5936075121,0.862323497,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120
1,0,0,1,0,0,0,0,0,1,0.7682599634,0.2505989433,0.3010129339,0.6367351939,0.6169606494,0.8950080746,0.5542067782,0.4735819682,0.5746412766,0.5862882802,0.613436919,0.8311195093,0.5178499695,0.1003155551,0.3049141071,0.5724872135,0.2008762613,0.508032165,0.7139434071,0.4608199314,0.6612248864,0.820799374,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120
1,0,0,0,0,0,0,1,0,1,0.769558895,0.3336035464,0.366641511,0.7397319199,0.8138626937,0.8888342146,0.5045058252,0.5048180083,0.4288134642,0.5866282644,0.648728481,0.7334141817,0.5164847153,0.1118605241,0.285810637,0.7687157445,0.3967380042,0.6149180803,0.695370077,0.4566768376,0.6363520791,0.8118521429,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120
1,0,0,0,0,1,0,0,0,0,0.8844160803,0.0324046781,0.0555794505,0.8368959072,0.606839068,0.8044576215,0.4474864141,0.4655419165,0.5954641583,0.7857671292,0.7856929005,0.8054365957,0.4726336944,0.5626672523,0.2929836357,0.6268865441,0.5050673833,0.6718575026,0.7143264729,0.524110291,0.6752585132,0.8245208681,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120
1,0,0,0,0,0,0,0,0,0,0.6763275112,0.015013528,0.0428631593,0.5512448101,0.6649540556,0.7914264068,0.3754861361,0.4932221397,0.6293464388,0.5572602141,0.5578429891,0.7606282476,0.4862272631,0.5584299092,0.2696556719,0.458900543,0.1729203889,0.6544773821,0.6733202248,0.4714370575,0.6819207251,0.876010182,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120
1,0,0,0,0,1,0,0,0,1,0.8674822887,0.4686895923,0.4946017276,0.7616119095,0.6699626702,0.8416941894,0.4579757279,0.4402848045,0.5521644625,0.6343604708,0.6991417375,0.7908893724,0.4875333586,0.0827485583,0.1944997166,0.5496411565,0.3701172035,0.6065914861,0.6416677243,0.4339359777,0.6236532377,0.7427820076,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120
1,0,0,0,0,0,0,0,0,1,0.6495756892,0.0962789826,0.1357190597,0.5420289342,0.6984106352,0.7636656801,0.4640002635,0.4598779059,0.5760718492,0.4650092175,0.4842215013,0.7504017765,0.4980026976,0.0977064903,0.1934846956,0.4700164492,0.1345408455,0.584364646,0.6739239765,0.4247641674,0.6156020206,0.8639451091,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120
1,0,0,1,0,0,0,0,0,0,0.8204820461,0.0455358712,0.0927983565,0.7913047502,0.7983759324,0.8490902287,0.5626802909,0.464816996,0.584562614,0.7301034979,0.7471066778,0.8663668931,0.4929562978,0.8321182483,0.5905032588,0.7137896963,0.4110332293,0.6910711508,0.6866904055,0.7136757671,0.6693602909,0.8179683756,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120
1,0,0,0,0,0,0,1,0,0,0.8626900871,0.0289850109,0.0618627096,0.8602683211,1,0.8239575052,0.4893629538,0.4470959661,0.4318615781,0.7670608813,0.7578399312,0.7666869524,0.5184095808,0.4686044969,0.3279936579,0.747733228,0.660769185,0.7136681793,0.6564664798,0.7236634619,0.6815551869,0.8403013711,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120
1,0,0,0,0,1,0,0,0,0,0.9064159144,0.03998443,0.0703919125,0.8722998112,0.6953888939,0.8069248847,0.4844472332,0.4701725251,0.5737561276,0.7787422742,0.8140304906,0.8169782887,0.520834915,0.6294040745,0.388716859,0.6466254809,0.5643913509,0.6895611819,0.7202738812,0.5882729571,0.6172190339,0.839387009,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120
1,0,0,0,0,0,0,0,0,0,0.7489189309,0.0230447273,0.0572099801,0.6129989229,0.6704711897,0.7956113339,0.7607956819,0.5189929837,0.6508300254,0.6363194799,0.6090946465,0.8342368056,0.5755050251,0.6957898076,0.3938466178,0.696115308,0.1910814169,0.6799009452,0.7489684522,0.555921666,0.6460195381,0.8581548369,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120
1,0,0,1,0,0,0,0,1,0,0.6775969362,0.1451072393,0.1657870104,0.5206861955,0.6942509368,0.8529263678,0.5851736508,0.5698233382,0.5866833476,0.5175430623,0.5750264357,0.6602487358,0.5126931072,0.3780029849,0.2963996539,0.7483206979,0.1763549924,0.5637061122,0.8501971228,0.6139194991,0.7146112205,0.9374811621,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240
1,0,0,0,0,0,0,1,1,0,0.8576094893,0.3011183159,0.3188514297,0.7533360701,0.911162512,0.8205378511,0.4634308398,0.5712876894,0.4948529194,0.7551658496,0.8155649592,0.5888106976,0.5347730768,0.2877794183,0.1990055252,0.6925549933,0.5694012795,0.6412893367,0.7352563716,0.6873886177,0.7006996455,0.8764565403,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240
1,0,0,1,0,0,0,0,0,0,0.7518679217,0.0193110122,0.0551949971,0.5498199576,0.6360784537,0.8457929527,0.6366432735,0.6041401801,0.6636921794,0.545511686,0.6373977717,0.6866412968,0.4548392321,0.3973861187,0.2824589728,0.7498997152,0.214102088,0.5894583962,0.858715466,0.6029358303,0.7616169928,0.915448677,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240
1,0,0,0,0,0,0,1,0,0,0.9082526136,0.0460542467,0.0577332628,0.7890989041,0.8605955203,0.9058042694,0.5645869358,0.5654377386,0.4980324544,0.8302357134,0.8978118993,0.6848948219,0.5517803899,0.2802759522,0.1992663821,0.8697822885,0.5887160896,0.6792596656,0.8474763436,0.72713752,0.7095727914,1,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240
1,0,0,0,0,0,1,0,1,0,0.8465668521,0.6374704946,0.7470511669,0.7437662953,0.6187042999,0.838894448,0.6615611527,0.5821048165,0.5238817467,0.7862245888,0.8406422589,0.7573350702,0.4923624448,0.4203985684,0.2800431164,0.8486743185,0.4995058672,0.6022244998,0.8050448671,0.6432438425,0.7408638039,0.8186712307,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240
1,0,0,0,0,0,0,0,1,0,0.6662935821,0.1050890409,0.1397500396,0.4511480404,0.6396389585,0.8494475965,0.7308432624,0.6160585613,0.6426514816,0.4823794699,0.5057086619,0.7393763322,0.5109756253,0.3870050741,0.2510642711,0.647136519,0.1069116377,0.5925356923,0.8629966563,0.5094659438,0.7482179534,0.8284419876,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240
1,0,0,0,0,0,1,0,0,0,0.9620720364,0.156221169,0.1417746183,0.8123542191,0.5705244299,0.8879536747,0.5995618142,0.5390466735,0.5603829089,0.9440193482,0.9854760425,0.7012086643,0.4257719354,0.3756765887,0.262147402,0.8875208423,0.6775834342,0.5992303514,0.8155047014,0.6671921249,0.6792470176,0.8765420269,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240
1,0,0,0,0,0,0,0,0,0,0.6486994287,0.0152914346,0.050613894,0.4647322849,0.6592028051,0.8567353519,0.5806144551,0.5966689212,0.6981291531,0.5562077251,0.579477294,0.7034071856,0.5282376976,0.3855777488,0.2365495314,0.7475619156,0.1238842116,0.5693578998,0.8608966762,0.5621674212,0.8241112539,0.8304601099,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240
1,1,0,0,0,0,0,0,0,0,0.600987178,0.0132219321,0.0602821188,0.5013866796,0.6266988623,0.8074604906,0.4818340312,0.5210235205,0.5664529872,0.6160577284,0.6789777718,0.6434194902,0.4847883818,0.4480874581,0.2444636203,0.7657281725,0.212910252,0.5949909282,0.7353859881,0.6473071399,0.8097007831,0.829561879,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240
1,0,0,0,1,0,0,0,0,0,0.8147968501,0.1055779637,0.0930951417,0.7398232864,0.6113718123,0.8528592467,0.5527409771,0.5450317732,0.5005471201,0.9019278424,0.9132547879,0.6637438137,0.4187198918,0.4325095066,0.2451794005,0.8779300025,0.717938668,0.6171352925,0.745845447,0.7350499717,0.7003512665,0.8098718929,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240
1,1,0,0,0,0,0,0,0,1,0.5552567425,0.1315794687,0.1616600216,0.4787754354,0.6708647791,0.9138394547,0.4532503046,0.5548542987,0.5967399749,0.5324211247,0.5117373504,0.5963046633,0.5143504496,0.08206129,0.1955742298,0.705379022,0.1444351956,0.570973912,0.8145991353,0.4788258739,0.708656222,0.7735782188,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240
1,0,0,0,1,0,0,0,0,1,0.7406488544,0.7655918667,0.7570912615,0.6643826345,0.5519076491,0.878223881,0.6161003802,0.48476099,0.6099860269,0.7559112011,0.7844391384,0.6151509293,0.4406031547,0.1002070026,0.2178059146,0.8287207388,0.3828263563,0.5260229857,0.7744496122,0.6032724288,0.8439054488,0.7917092256,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240
1,0,1,0,0,0,0,0,0,0,0.6850540155,0.0191236708,0.0402532391,0.5697997694,0.629540723,0.8125714271,0.406149934,0.4776206035,0.6041432778,0.6596581959,0.712142039,0.7378340196,0.4839435958,0.5697382184,0.3112541128,0.7239388072,0.3423306596,0.6149276013,0.6612753464,0.6495826766,0.6884075849,0.8803847777,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240
1,0,0,0,0,0,1,0,0,0,0.7983887731,0.0760937851,0.0915313111,0.7786452543,0.5458958343,0.8281970184,0.5720621015,0.5725199497,0.5611936939,0.8489323919,0.8641730631,0.6346763896,0.4248881489,0.4263130628,0.265242503,0.82309154,0.7385407007,0.5560852713,0.8107639247,0.6616624297,1,0.8386901226,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240
1,0,1,0,0,0,0,0,0,1,0.7914859478,0.7190828813,0.7716936867,0.7778186049,0.849467606,0.8681520948,0.6016977936,0.5378851702,0.459257569,0.8712787377,0.8301809723,0.757832422,0.5347980586,0.2934557591,0.8311179779,0.7066874927,0.6644830314,0.6534346258,0.6752144992,0.7545474914,0.7099619887,0.8943760133,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240
1,0,0,0,0,0,1,0,0,1,0.7956470218,0.6957155908,0.670435861,0.712350644,0.5531162581,0.7637575055,0.4153892746,0.5656760224,0.5385028944,0.7698095897,0.790111433,0.7247153515,0.4210946516,0.0899150719,0.2371651317,0.6112867924,0.467095307,0.584503882,0.6589510005,0.5061797981,0.6934336006,0.7868352339,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240
1,1,0,0,0,0,0,0,0,0,0.704784294,0.0170844306,0.0378678551,0.545503601,0.6622532804,0.811598559,0.3351757826,0.5220633744,0.6050746927,0.6515978625,0.6719578942,0.6374668673,0.4716995537,0.5423069155,0.2866605399,0.598708514,0.2772520497,0.7012251316,0.6346360733,0.6074528604,0.7336022504,0.8697204144,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240
1,0,0,0,1,0,0,0,0,0,0.78640344,0.1114391202,0.1003216593,0.7704621314,0.5732568372,0.8717435531,0.5390966675,0.4936401808,0.6047699089,0.8636451891,0.861102248,0.6494944434,0.4280926174,0.5050484478,0.2813104697,0.8288959641,0.7254546152,0.6454258416,0.7480491206,0.7276029,0.7998646031,0.9077673619,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240
1,0,1,0,0,0,0,0,0,0,0.8288270423,0.052334152,0.0576293286,0.7302393992,0.7124597041,0.853275854,0.5932936068,0.4475810627,0.5292392399,0.8866505922,0.8735851687,0.6512181975,0.4569081231,0.669381914,0.4997512632,0.8685337782,0.7529150841,0.7840784492,0.7938236972,0.9632389765,0.8932959414,0.9873788721,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240
1,0,0,0,0,0,1,0,0,0,0.8600569319,0.0952755425,0.0795224173,0.7582070399,0.5607873233,0.8695175998,0.4691443552,0.4771601676,0.587065809,0.8837676177,0.8735768041,0.6469511026,0.4440914663,0.483676373,0.2710171754,0.8758538928,0.7499378003,0.6642108889,0.8006094864,0.7047337068,0.8944661766,0.8913974474,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240
1,0,0,0,0,1,0,0,1,0,0.8235253512,0.398122571,0.5257015055,0.6312655053,0.6429208221,0.8451392633,0.7363250979,0.581284858,0.7080433338,0.688664794,0.7673243669,0.6234390853,0.4054227508,0.2631090927,0.1735468413,0.8306919186,0.3520720875,0.6366528686,0.8470997235,0.7382327858,0.7296291179,0.7874291647,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240
1,1,0,0,0,0,0,0,1,0,0.7787777685,0.1232060567,0.1654464745,0.470932408,0.7187543733,0.8222897798,0.5565363726,0.5698732811,0.7154050129,0.5773296803,0.5851193604,0.6783783327,0.4850215477,0.3070998267,0.2090977298,0.7209977047,0.2037575292,0.6235197767,0.8509205042,0.685971889,0.7871617202,0.9207689157,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240
1,0,0,0,0,1,0,0,0,0,0.9033774058,0.0559363654,0.0712382298,0.7491813709,0.6349964809,0.8341215164,0.6400387353,0.5987573668,0.6730539073,0.7875846319,0.7899933272,0.6118999922,0.4264640752,0.2798314822,0.1975561743,0.9271933861,0.4323796767,0.6658037178,0.8592121918,0.6413354496,0.7650359956,0.9035140294,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240
1,1,0,0,0,0,0,0,0,0,0.784578456,0.0174173863,0.0512296045,0.5433612626,0.6677158927,0.8407040312,0.5813517977,0.6061643366,0.6821316217,0.5912234724,0.6284850172,0.6169320022,0.43601331,0.3068074512,0.2084981626,0.7791757543,0.2045433549,0.6262858192,0.8592497989,0.7430109051,0.7185192754,0.9231999413,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240
1,0,0,0,1,0,0,0,1,0,0.8203609466,0.7145778391,0.7830592664,0.7277930159,0.6554397166,0.85183268,0.6804022301,0.5432466699,0.6725302486,0.7442297008,0.7719536408,0.5533668205,0.4145923296,0.3203434809,0.2163785119,0.8121985214,0.4160421851,0.6248501519,0.8666332943,0.7423356072,0.8069231259,0.8899720032,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240
1,0,1,0,0,0,0,0,1,0,0.9248841279,0.2858197389,0.358350259,0.703823317,0.8188747514,0.8238840457,1,0.5233827758,0.565381938,0.7952194325,0.7997577619,0.6030055095,0.4246786035,0.5865798031,0.3857951516,0.8292589789,0.5554990556,0.8180315278,0.7983249661,0.9950251095,0.7952208741,0.9663588723,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240
1,0,0,0,1,0,0,0,0,0,0.8626852303,0.1633110008,0.1522231797,0.8275796214,0.6076899997,0.8596489075,0.7511156714,0.5842175202,0.6357624116,0.951654436,0.9225459935,0.6604805416,0.4005864138,0.3116027401,0.1964958338,0.8810454101,0.5177971165,0.6082367028,0.8267796731,0.7763911628,0.7789324134,0.8492733598,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240
1,0,1,0,0,0,0,0,0,0,0.9302882712,0.0518718184,0.0695032688,0.8182927674,0.8601927043,0.8212534317,0.8948486831,0.5539494195,0.5738980369,0.8386265556,0.8467462045,0.6037971559,0.4076436077,0.6063568202,0.4136352032,0.7546750301,0.6418073576,0.8112355823,0.8136599359,0.8893515157,0.7717503237,0.9708349285,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240
1,0,0,1,0,0,0,0,0,0,0.8293520868,0.0200604659,0.0436905265,0.6973474884,0.727492664,0.8466844345,0.4394833826,0.4985983952,0.5702709918,0.4659150049,0.5579638131,0.7057202763,0.4920651085,0.3644815858,0.2441767911,0.6537429116,0.2233868998,0.6196882446,0.7819398576,0.475661072,0.6298159997,0.8015117662,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240
1,0,0,0,0,0,0,1,0,0,0.8196996775,0.0379627555,0.0459183551,0.8047960488,0.9069508645,0.821957029,0.4464681251,0.4945343949,0.507047116,0.7372225366,0.751844431,0.7473812518,0.4861035667,0.2859852451,0.1704096107,0.8118215173,0.4850869698,0.6735919278,0.757491178,0.7039886927,0.6111834041,0.8830750869,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240
